,country,month,value,year,date
57,タイ,2,82017.0,2018,2018-02-01 00:00:00
59,マレーシア,2,35319.0,2018,2018-02-01 00:00:00
60,インドネシア,2,21103.0,2018,2018-02-01 00:00:00
61,フィリピン,2,27499.0,2018,2018-02-01 00:00:00
62,ベトナム,2,23366.0,2018,2018-02-01 00:00:00
63,インド,2,7869.0,2018,2018-02-01 00:00:00
58,シンガポール,2,23496.0,2018,2018-02-01 00:00:00
65,イスラエル,2,1003.0,2018,2018-02-01 00:00:00
51,総数,2,2509297.0,2018,2018-02-01 00:00:00
73,イタリア,2,5942.0,2018,2018-02-01 00:00:00
72,ドイツ,2,13204.0,2018,2018-02-01 00:00:00
71,フランス,2,16252.0,2018,2018-02-01 00:00:00
70,英国,2,23892.0,2018,2018-02-01 00:00:00
74,ロシア,2,4937.0,2018,2018-02-01 00:00:00
68,その他アジア,2,10635.0,2018,2018-02-01 00:00:00
67,トルコ,2,988.0,2018,2018-02-01 00:00:00
66,モンゴル,2,1733.0,2018,2018-02-01 00:00:00
69,ヨーロッパ計,2,95441.0,2018,2018-02-01 00:00:00
76,スウェーデン,2,3467.0,2018,2018-02-01 00:00:00
139,アフリカ計,3,3299.0,2018,2018-03-01 00:00:00
130,ベルギー,3,3158.0,2018,2018-03-01 00:00:00
131,フィンランド,3,2662.0,2018,2018-03-01 00:00:00
132,ポーランド,3,3321.0,2018,2018-03-01 00:00:00
133,デンマーク,3,3814.0,2018,2018-03-01 00:00:00
134,ノルウェー,3,3545.0,2018,2018-03-01 00:00:00
135,オーストリア,3,2326.0,2018,2018-03-01 00:00:00
136,ポルトガル,3,2453.0,2018,2018-03-01 00:00:00
137,アイルランド,3,2178.0,2018,2018-03-01 00:00:00
138,その他ヨーロッパ,3,10295.0,2018,2018-03-01 00:00:00
152,無国籍・その他,3,75.0,2018,2018-03-01 00:00:00
142,カナダ,3,34886.0,2018,2018-03-01 00:00:00
143,メキシコ,3,7982.0,2018,2018-03-01 00:00:00
144,その他北アメリカ,3,1432.0,2018,2018-03-01 00:00:00
145,南アメリカ計,3,11259.0,2018,2018-03-01 00:00:00
146,ブラジル,3,4445.0,2018,2018-03-01 00:00:00
147,その他南アメリカ,3,6814.0,2018,2018-03-01 00:00:00
148,オセアニア計,3,53460.0,2018,2018-03-01 00:00:00
149,豪州,3,47472.0,2018,2018-03-01 00:00:00
150,ニュージーランド,3,5642.0,2018,2018-03-01 00:00:00
151,その他オセアニア,3,346.0,2018,2018-03-01 00:00:00
129,スイス,3,5627.0,2018,2018-03-01 00:00:00
141,米国,3,150964.0,2018,2018-03-01 00:00:00
128,オランダ,3,5612.0,2018,2018-03-01 00:00:00
140,北アメリカ計,3,195264.0,2018,2018-03-01 00:00:00
126,スペイン,3,11524.0,2018,2018-03-01 00:00:00
127,スウェーデン,3,6290.0,2018,2018-03-01 00:00:00
103,アジア計,3,2172981.0,2018,2018-03-01 00:00:00
104,韓国,3,619196.0,2018,2018-03-01 00:00:00
105,中国,3,594920.0,2018,2018-03-01 00:00:00
106,台湾,3,387338.0,2018,2018-03-01 00:00:00
107,香港,3,195651.0,2018,2018-03-01 00:00:00
108,タイ,3,116213.0,2018,2018-03-01 00:00:00
109,シンガポール,3,38089.0,2018,2018-03-01 00:00:00
110,マレーシア,3,47652.0,2018,2018-03-01 00:00:00
111,インドネシア,3,32428.0,2018,2018-03-01 00:00:00
112,フィリピン,3,56103.0,2018,2018-03-01 00:00:00
113,ベトナム,3,35235.0,2018,2018-03-01 00:00:00
102,総数,3,2607956.0,2018,2018-03-01 00:00:00
115,マカオ,3,7417.0,2018,2018-03-01 00:00:00
114,インド,3,13832.0,2018,2018-03-01 00:00:00
124,イタリア,3,13244.0,2018,2018-03-01 00:00:00
123,ドイツ,3,24923.0,2018,2018-03-01 00:00:00
122,フランス,3,25332.0,2018,2018-03-01 00:00:00
121,英国,3,36398.0,2018,2018-03-01 00:00:00
125,ロシア,3,8916.0,2018,2018-03-01 00:00:00
119,その他アジア,3,18445.0,2018,2018-03-01 00:00:00
118,トルコ,3,2127.0,2018,2018-03-01 00:00:00
117,モンゴル,3,2322.0,2018,2018-03-01 00:00:00
116,イスラエル,3,6013.0,2018,2018-03-01 00:00:00
120,ヨーロッパ計,3,171618.0,2018,2018-03-01 00:00:00
189,その他ヨーロッパ,4,13755.0,2018,2018-04-01 00:00:00
181,ベルギー,4,4209.0,2018,2018-04-01 00:00:00
182,フィンランド,4,2868.0,2018,2018-04-01 00:00:00
183,ポーランド,4,5500.0,2018,2018-04-01 00:00:00
184,デンマーク,4,2785.0,2018,2018-04-01 00:00:00
185,ノルウェー,4,1834.0,2018,2018-04-01 00:00:00
186,オーストリア,4,2295.0,2018,2018-04-01 00:00:00
187,ポルトガル,4,2464.0,2018,2018-04-01 00:00:00
188,アイルランド,4,1889.0,2018,2018-04-01 00:00:00
180,スイス,4,6454.0,2018,2018-04-01 00:00:00
195,その他北アメリカ,4,1275.0,2018,2018-04-01 00:00:00
191,北アメリカ計,4,187845.0,2018,2018-04-01 00:00:00
192,米国,4,147028.0,2018,2018-04-01 00:00:00
193,カナダ,4,34255.0,2018,2018-04-01 00:00:00
194,メキシコ,4,5287.0,2018,2018-04-01 00:00:00
196,南アメリカ計,4,11846.0,2018,2018-04-01 00:00:00
197,ブラジル,4,5184.0,2018,2018-04-01 00:00:00
198,その他南アメリカ,4,6662.0,2018,2018-04-01 00:00:00
199,オセアニア計,4,65496.0,2018,2018-04-01 00:00:00
200,豪州,4,57432.0,2018,2018-04-01 00:00:00
201,ニュージーランド,4,7696.0,2018,2018-04-01 00:00:00
179,オランダ,4,8789.0,2018,2018-04-01 00:00:00
190,アフリカ計,4,3774.0,2018,2018-04-01 00:00:00
178,スウェーデン,4,6155.0,2018,2018-04-01 00:00:00
165,インド,4,17713.0,2018,2018-04-01 00:00:00
176,ロシア,4,12375.0,2018,2018-04-01 00:00:00
153,総数,4,2900718.0,2018,2018-04-01 00:00:00
154,アジア計,4,2431001.0,2018,2018-04-01 00:00:00
155,韓国,4,638523.0,2018,2018-04-01 00:00:00
156,中国,4,683377.0,2018,2018-04-01 00:00:00
157,台湾,4,470042.0,2018,2018-04-01 00:00:00
158,香港,4,179930.0,2018,2018-04-01 00:00:00
159,タイ,4,148647.0,2018,2018-04-01 00:00:00
160,シンガポール,4,37605.0,2018,2018-04-01 00:00:00
161,マレーシア,4,49212.0,2018,2018-04-01 00:00:00
162,インドネシア,4,43103.0,2018,2018-04-01 00:00:00
202,その他オセアニア,4,368.0,2018,2018-04-01 00:00:00
163,フィリピン,4,63893.0,2018,2018-04-01 00:00:00
166,マカオ,4,7454.0,2018,2018-04-01 00:00:00
167,イスラエル,4,6822.0,2018,2018-04-01 00:00:00
168,モンゴル,4,2363.0,2018,2018-04-01 00:00:00
169,トルコ,4,2691.0,2018,2018-04-01 00:00:00
170,その他アジア,4,29327.0,2018,2018-04-01 00:00:00
171,ヨーロッパ計,4,200685.0,2018,2018-04-01 00:00:00
172,英国,4,36185.0,2018,2018-04-01 00:00:00
173,フランス,4,44047.0,2018,2018-04-01 00:00:00
174,ドイツ,4,22112.0,2018,2018-04-01 00:00:00
175,イタリア,4,17762.0,2018,2018-04-01 00:00:00
164,ベトナム,4,50299.0,2018,2018-04-01 00:00:00
203,無国籍・その他,4,71.0,2018,2018-04-01 00:00:00
177,スペイン,4,9207.0,2018,2018-04-01 00:00:00
253,その他オセアニア,5,399.0,2018,2018-05-01 00:00:00
231,スイス,5,4755.0,2018,2018-05-01 00:00:00
232,ベルギー,5,2976.0,2018,2018-05-01 00:00:00
233,フィンランド,5,2553.0,2018,2018-05-01 00:00:00
234,ポーランド,5,3727.0,2018,2018-05-01 00:00:00
235,デンマーク,5,2003.0,2018,2018-05-01 00:00:00
236,ノルウェー,5,1475.0,2018,2018-05-01 00:00:00
237,オーストリア,5,2339.0,2018,2018-05-01 00:00:00
238,ポルトガル,5,2118.0,2018,2018-05-01 00:00:00
239,アイルランド,5,1937.0,2018,2018-05-01 00:00:00
254,無国籍・その他,5,56.0,2018,2018-05-01 00:00:00
230,オランダ,5,6934.0,2018,2018-05-01 00:00:00
241,アフリカ計,5,2707.0,2018,2018-05-01 00:00:00
243,米国,5,140463.0,2018,2018-05-01 00:00:00
244,カナダ,5,31417.0,2018,2018-05-01 00:00:00
245,メキシコ,5,5763.0,2018,2018-05-01 00:00:00
246,その他北アメリカ,5,1087.0,2018,2018-05-01 00:00:00
247,南アメリカ計,5,9762.0,2018,2018-05-01 00:00:00
248,ブラジル,5,4067.0,2018,2018-05-01 00:00:00
249,その他南アメリカ,5,5695.0,2018,2018-05-01 00:00:00
250,オセアニア計,5,45627.0,2018,2018-05-01 00:00:00
251,豪州,5,39563.0,2018,2018-05-01 00:00:00
252,ニュージーランド,5,5665.0,2018,2018-05-01 00:00:00
242,北アメリカ計,5,178730.0,2018,2018-05-01 00:00:00
229,スウェーデン,5,4247.0,2018,2018-05-01 00:00:00
240,その他ヨーロッパ,5,10027.0,2018,2018-05-01 00:00:00
227,ロシア,5,7450.0,2018,2018-05-01 00:00:00
228,スペイン,5,9303.0,2018,2018-05-01 00:00:00
204,総数,5,2675052.0,2018,2018-05-01 00:00:00
205,アジア計,5,2283887.0,2018,2018-05-01 00:00:00
206,韓国,5,640355.0,2018,2018-05-01 00:00:00
207,中国,5,668600.0,2018,2018-05-01 00:00:00
208,台湾,5,440109.0,2018,2018-05-01 00:00:00
209,香港,5,190505.0,2018,2018-05-01 00:00:00
211,シンガポール,5,39385.0,2018,2018-05-01 00:00:00
212,マレーシア,5,36420.0,2018,2018-05-01 00:00:00
213,インドネシア,5,31460.0,2018,2018-05-01 00:00:00
214,フィリピン,5,59016.0,2018,2018-05-01 00:00:00
210,タイ,5,103554.0,2018,2018-05-01 00:00:00
216,インド,5,17271.0,2018,2018-05-01 00:00:00
215,ベトナム,5,28172.0,2018,2018-05-01 00:00:00
225,ドイツ,5,20364.0,2018,2018-05-01 00:00:00
224,フランス,5,29583.0,2018,2018-05-01 00:00:00
223,英国,5,30310.0,2018,2018-05-01 00:00:00
222,ヨーロッパ計,5,154283.0,2018,2018-05-01 00:00:00
226,イタリア,5,12182.0,2018,2018-05-01 00:00:00
220,トルコ,5,1646.0,2018,2018-05-01 00:00:00
219,モンゴル,5,2091.0,2018,2018-05-01 00:00:00
218,イスラエル,5,2757.0,2018,2018-05-01 00:00:00
217,マカオ,5,8084.0,2018,2018-05-01 00:00:00
221,その他アジア,5,14462.0,2018,2018-05-01 00:00:00
290,アイルランド,6,1725.0,2018,2018-06-01 00:00:00
281,オランダ,6,4481.0,2018,2018-06-01 00:00:00
282,スイス,6,3062.0,2018,2018-06-01 00:00:00
283,ベルギー,6,2122.0,2018,2018-06-01 00:00:00
284,フィンランド,6,2679.0,2018,2018-06-01 00:00:00
285,ポーランド,6,2488.0,2018,2018-06-01 00:00:00
286,デンマーク,6,1885.0,2018,2018-06-01 00:00:00
287,ノルウェー,6,2237.0,2018,2018-06-01 00:00:00
288,オーストリア,6,1602.0,2018,2018-06-01 00:00:00
289,ポルトガル,6,1807.0,2018,2018-06-01 00:00:00
291,その他ヨーロッパ,6,7848.0,2018,2018-06-01 00:00:00
303,ニュージーランド,6,5140.0,2018,2018-06-01 00:00:00
293,北アメリカ計,6,192340.0,2018,2018-06-01 00:00:00
294,米国,6,161736.0,2018,2018-06-01 00:00:00
295,カナダ,6,23914.0,2018,2018-06-01 00:00:00
296,メキシコ,6,5610.0,2018,2018-06-01 00:00:00
297,その他北アメリカ,6,1080.0,2018,2018-06-01 00:00:00
298,南アメリカ計,6,6916.0,2018,2018-06-01 00:00:00
299,ブラジル,6,2806.0,2018,2018-06-01 00:00:00
300,その他南アメリカ,6,4110.0,2018,2018-06-01 00:00:00
301,オセアニア計,6,41388.0,2018,2018-06-01 00:00:00
302,豪州,6,35782.0,2018,2018-06-01 00:00:00
292,アフリカ計,6,2845.0,2018,2018-06-01 00:00:00
280,スウェーデン,6,5376.0,2018,2018-06-01 00:00:00
255,総数,6,2704631.0,2018,2018-06-01 00:00:00
278,ロシア,6,7048.0,2018,2018-06-01 00:00:00
304,その他オセアニア,6,466.0,2018,2018-06-01 00:00:00
256,アジア計,6,2341033.0,2018,2018-06-01 00:00:00
257,韓国,6,606162.0,2018,2018-06-01 00:00:00
258,中国,6,760949.0,2018,2018-06-01 00:00:00
259,台湾,6,456895.0,2018,2018-06-01 00:00:00
260,香港,6,205549.0,2018,2018-06-01 00:00:00
261,タイ,6,73642.0,2018,2018-06-01 00:00:00
262,シンガポール,6,39975.0,2018,2018-06-01 00:00:00
263,マレーシア,6,36462.0,2018,2018-06-01 00:00:00
264,インドネシア,6,56157.0,2018,2018-06-01 00:00:00
265,フィリピン,6,37354.0,2018,2018-06-01 00:00:00
266,ベトナム,6,29476.0,2018,2018-06-01 00:00:00
267,インド,6,12485.0,2018,2018-06-01 00:00:00
268,マカオ,6,8304.0,2018,2018-06-01 00:00:00
269,イスラエル,6,1538.0,2018,2018-06-01 00:00:00
270,モンゴル,6,1994.0,2018,2018-06-01 00:00:00
271,トルコ,6,1566.0,2018,2018-06-01 00:00:00
272,その他アジア,6,12525.0,2018,2018-06-01 00:00:00
273,ヨーロッパ計,6,120044.0,2018,2018-06-01 00:00:00
274,英国,6,22550.0,2018,2018-06-01 00:00:00
275,フランス,6,19381.0,2018,2018-06-01 00:00:00
276,ドイツ,6,14421.0,2018,2018-06-01 00:00:00
277,イタリア,6,11044.0,2018,2018-06-01 00:00:00
279,スペイン,6,8288.0,2018,2018-06-01 00:00:00
305,無国籍・その他,6,65.0,2018,2018-06-01 00:00:00
330,スペイン,7,13486.0,2018,2018-07-01 00:00:00
307,アジア計,7,2430752.0,2018,2018-07-01 00:00:00
335,フィンランド,7,2058.0,2018,2018-07-01 00:00:00
336,ポーランド,7,2739.0,2018,2018-07-01 00:00:00
337,デンマーク,7,4304.0,2018,2018-07-01 00:00:00
338,ノルウェー,7,2970.0,2018,2018-07-01 00:00:00
339,オーストリア,7,2537.0,2018,2018-07-01 00:00:00
340,ポルトガル,7,2448.0,2018,2018-07-01 00:00:00
341,アイルランド,7,1781.0,2018,2018-07-01 00:00:00
342,その他ヨーロッパ,7,8868.0,2018,2018-07-01 00:00:00
343,アフリカ計,7,3436.0,2018,2018-07-01 00:00:00
344,北アメリカ計,7,184283.0,2018,2018-07-01 00:00:00
334,ベルギー,7,4832.0,2018,2018-07-01 00:00:00
345,米国,7,146716.0,2018,2018-07-01 00:00:00
347,メキシコ,7,9186.0,2018,2018-07-01 00:00:00
348,その他北アメリカ,7,1129.0,2018,2018-07-01 00:00:00
349,南アメリカ計,7,9186.0,2018,2018-07-01 00:00:00
350,ブラジル,7,4448.0,2018,2018-07-01 00:00:00
351,その他南アメリカ,7,4738.0,2018,2018-07-01 00:00:00
352,オセアニア計,7,39879.0,2018,2018-07-01 00:00:00
353,豪州,7,33863.0,2018,2018-07-01 00:00:00
354,ニュージーランド,7,5523.0,2018,2018-07-01 00:00:00
355,その他オセアニア,7,493.0,2018,2018-07-01 00:00:00
356,無国籍・その他,7,54.0,2018,2018-07-01 00:00:00
346,カナダ,7,27252.0,2018,2018-07-01 00:00:00
306,総数,7,2832040.0,2018,2018-07-01 00:00:00
333,スイス,7,6689.0,2018,2018-07-01 00:00:00
331,スウェーデン,7,4377.0,2018,2018-07-01 00:00:00
308,韓国,7,607953.0,2018,2018-07-01 00:00:00
309,中国,7,879097.0,2018,2018-07-01 00:00:00
310,台湾,7,460473.0,2018,2018-07-01 00:00:00
311,香港,7,226755.0,2018,2018-07-01 00:00:00
312,タイ,7,74402.0,2018,2018-07-01 00:00:00
313,シンガポール,7,21383.0,2018,2018-07-01 00:00:00
314,マレーシア,7,23088.0,2018,2018-07-01 00:00:00
315,インドネシア,7,26495.0,2018,2018-07-01 00:00:00
316,フィリピン,7,28965.0,2018,2018-07-01 00:00:00
317,ベトナム,7,33492.0,2018,2018-07-01 00:00:00
332,オランダ,7,9130.0,2018,2018-07-01 00:00:00
318,インド,7,12429.0,2018,2018-07-01 00:00:00
320,イスラエル,7,2182.0,2018,2018-07-01 00:00:00
321,モンゴル,7,2277.0,2018,2018-07-01 00:00:00
322,トルコ,7,1809.0,2018,2018-07-01 00:00:00
323,その他アジア,7,15307.0,2018,2018-07-01 00:00:00
324,ヨーロッパ計,7,164450.0,2018,2018-07-01 00:00:00
325,英国,7,26508.0,2018,2018-07-01 00:00:00
326,フランス,7,33255.0,2018,2018-07-01 00:00:00
327,ドイツ,7,17160.0,2018,2018-07-01 00:00:00
328,イタリア,7,13540.0,2018,2018-07-01 00:00:00
329,ロシア,7,7768.0,2018,2018-07-01 00:00:00
319,マカオ,7,14645.0,2018,2018-07-01 00:00:00
406,その他オセアニア,8,490.0,2018,2018-08-01 00:00:00
407,無国籍・その他,8,36.0,2018,2018-08-01 00:00:00
358,アジア計,8,2255148.0,2018,2018-08-01 00:00:00
385,ベルギー,8,2502.0,2018,2018-08-01 00:00:00
386,フィンランド,8,1398.0,2018,2018-08-01 00:00:00
387,ポーランド,8,2573.0,2018,2018-08-01 00:00:00
388,デンマーク,8,1551.0,2018,2018-08-01 00:00:00
389,ノルウェー,8,1038.0,2018,2018-08-01 00:00:00
390,オーストリア,8,2022.0,2018,2018-08-01 00:00:00
391,ポルトガル,8,2589.0,2018,2018-08-01 00:00:00
392,アイルランド,8,1424.0,2018,2018-08-01 00:00:00
393,その他ヨーロッパ,8,7943.0,2018,2018-08-01 00:00:00
395,北アメリカ計,8,133867.0,2018,2018-08-01 00:00:00
396,米国,8,103092.0,2018,2018-08-01 00:00:00
397,カナダ,8,24951.0,2018,2018-08-01 00:00:00
398,メキシコ,8,4759.0,2018,2018-08-01 00:00:00
399,その他北アメリカ,8,1065.0,2018,2018-08-01 00:00:00
400,南アメリカ計,8,6377.0,2018,2018-08-01 00:00:00
401,ブラジル,8,2654.0,2018,2018-08-01 00:00:00
402,その他南アメリカ,8,3723.0,2018,2018-08-01 00:00:00
403,オセアニア計,8,28413.0,2018,2018-08-01 00:00:00
404,豪州,8,23729.0,2018,2018-08-01 00:00:00
405,ニュージーランド,8,4194.0,2018,2018-08-01 00:00:00
357,総数,8,2578021.0,2018,2018-08-01 00:00:00
384,スイス,8,3346.0,2018,2018-08-01 00:00:00
383,オランダ,8,5471.0,2018,2018-08-01 00:00:00
394,アフリカ計,8,3076.0,2018,2018-08-01 00:00:00
381,スペイン,8,19265.0,2018,2018-08-01 00:00:00
382,スウェーデン,8,2633.0,2018,2018-08-01 00:00:00
359,韓国,8,593941.0,2018,2018-08-01 00:00:00
360,中国,8,860121.0,2018,2018-08-01 00:00:00
361,台湾,8,394551.0,2018,2018-08-01 00:00:00
362,香港,8,198127.0,2018,2018-08-01 00:00:00
363,タイ,8,47507.0,2018,2018-08-01 00:00:00
364,シンガポール,8,16332.0,2018,2018-08-01 00:00:00
366,インドネシア,8,17470.0,2018,2018-08-01 00:00:00
367,フィリピン,8,24714.0,2018,2018-08-01 00:00:00
368,ベトナム,8,34229.0,2018,2018-08-01 00:00:00
369,インド,8,10509.0,2018,2018-08-01 00:00:00
365,マレーシア,8,20143.0,2018,2018-08-01 00:00:00
379,イタリア,8,22055.0,2018,2018-08-01 00:00:00
371,イスラエル,8,2311.0,2018,2018-08-01 00:00:00
372,モンゴル,8,2323.0,2018,2018-08-01 00:00:00
373,トルコ,8,2011.0,2018,2018-08-01 00:00:00
374,その他アジア,8,15017.0,2018,2018-08-01 00:00:00
375,ヨーロッパ計,8,151104.0,2018,2018-08-01 00:00:00
376,英国,8,24164.0,2018,2018-08-01 00:00:00
377,フランス,8,28195.0,2018,2018-08-01 00:00:00
378,ドイツ,8,16206.0,2018,2018-08-01 00:00:00
370,マカオ,8,15842.0,2018,2018-08-01 00:00:00
380,ロシア,8,6729.0,2018,2018-08-01 00:00:00
444,その他ヨーロッパ,9,9214.0,2018,2018-09-01 00:00:00
443,アイルランド,9,1775.0,2018,2018-09-01 00:00:00
442,ポルトガル,9,2085.0,2018,2018-09-01 00:00:00
441,オーストリア,9,2268.0,2018,2018-09-01 00:00:00
436,ベルギー,9,2982.0,2018,2018-09-01 00:00:00
439,デンマーク,9,2218.0,2018,2018-09-01 00:00:00
438,ポーランド,9,3038.0,2018,2018-09-01 00:00:00
437,フィンランド,9,1976.0,2018,2018-09-01 00:00:00
445,アフリカ計,9,3833.0,2018,2018-09-01 00:00:00
440,ノルウェー,9,1663.0,2018,2018-09-01 00:00:00
446,北アメリカ計,9,134745.0,2018,2018-09-01 00:00:00
458,無国籍・その他,9,45.0,2018,2018-09-01 00:00:00
448,カナダ,9,23100.0,2018,2018-09-01 00:00:00
449,メキシコ,9,5619.0,2018,2018-09-01 00:00:00
450,その他北アメリカ,9,1389.0,2018,2018-09-01 00:00:00
451,南アメリカ計,9,8781.0,2018,2018-09-01 00:00:00
452,ブラジル,9,3524.0,2018,2018-09-01 00:00:00
453,その他南アメリカ,9,5257.0,2018,2018-09-01 00:00:00
454,オセアニア計,9,56012.0,2018,2018-09-01 00:00:00
455,豪州,9,48617.0,2018,2018-09-01 00:00:00
456,ニュージーランド,9,6975.0,2018,2018-09-01 00:00:00
457,その他オセアニア,9,420.0,2018,2018-09-01 00:00:00
435,スイス,9,4331.0,2018,2018-09-01 00:00:00
447,米国,9,104637.0,2018,2018-09-01 00:00:00
434,オランダ,9,6432.0,2018,2018-09-01 00:00:00
433,スウェーデン,9,3715.0,2018,2018-09-01 00:00:00
432,スペイン,9,10566.0,2018,2018-09-01 00:00:00
409,アジア計,9,1817035.0,2018,2018-09-01 00:00:00
410,韓国,9,479733.0,2018,2018-09-01 00:00:00
411,中国,9,652740.0,2018,2018-09-01 00:00:00
412,台湾,9,329142.0,2018,2018-09-01 00:00:00
413,香港,9,126174.0,2018,2018-09-01 00:00:00
414,タイ,9,54422.0,2018,2018-09-01 00:00:00
415,シンガポール,9,23366.0,2018,2018-09-01 00:00:00
416,マレーシア,9,26667.0,2018,2018-09-01 00:00:00
417,インドネシア,9,24437.0,2018,2018-09-01 00:00:00
418,フィリピン,9,24779.0,2018,2018-09-01 00:00:00
419,ベトナム,9,29270.0,2018,2018-09-01 00:00:00
408,総数,9,2159595.0,2018,2018-09-01 00:00:00
421,マカオ,9,5241.0,2018,2018-09-01 00:00:00
422,イスラエル,9,7091.0,2018,2018-09-01 00:00:00
423,モンゴル,9,2695.0,2018,2018-09-01 00:00:00
424,トルコ,9,1356.0,2018,2018-09-01 00:00:00
425,その他アジア,9,16612.0,2018,2018-09-01 00:00:00
426,ヨーロッパ計,9,139144.0,2018,2018-09-01 00:00:00
427,英国,9,26904.0,2018,2018-09-01 00:00:00
428,フランス,9,20143.0,2018,2018-09-01 00:00:00
429,ドイツ,9,20006.0,2018,2018-09-01 00:00:00
430,イタリア,9,12273.0,2018,2018-09-01 00:00:00
431,ロシア,9,7555.0,2018,2018-09-01 00:00:00
420,インド,9,13310.0,2018,2018-09-01 00:00:00
495,その他ヨーロッパ,10,11770.0,2018,2018-10-01 00:00:00
494,アイルランド,10,2105.0,2018,2018-10-01 00:00:00
493,ポルトガル,10,2758.0,2018,2018-10-01 00:00:00
492,オーストリア,10,2999.0,2018,2018-10-01 00:00:00
487,ベルギー,10,4005.0,2018,2018-10-01 00:00:00
490,デンマーク,10,3756.0,2018,2018-10-01 00:00:00
489,ポーランド,10,3596.0,2018,2018-10-01 00:00:00
488,フィンランド,10,3211.0,2018,2018-10-01 00:00:00
496,アフリカ計,10,4269.0,2018,2018-10-01 00:00:00
491,ノルウェー,10,2048.0,2018,2018-10-01 00:00:00
497,北アメリカ計,10,186183.0,2018,2018-10-01 00:00:00
503,ブラジル,10,4617.0,2018,2018-10-01 00:00:00
499,カナダ,10,33753.0,2018,2018-10-01 00:00:00
500,メキシコ,10,6903.0,2018,2018-10-01 00:00:00
501,その他北アメリカ,10,1550.0,2018,2018-10-01 00:00:00
502,南アメリカ計,10,10538.0,2018,2018-10-01 00:00:00
504,その他南アメリカ,10,5921.0,2018,2018-10-01 00:00:00
505,オセアニア計,10,55506.0,2018,2018-10-01 00:00:00
506,豪州,10,47444.0,2018,2018-10-01 00:00:00
507,ニュージーランド,10,7596.0,2018,2018-10-01 00:00:00
508,その他オセアニア,10,466.0,2018,2018-10-01 00:00:00
509,無国籍・その他,10,61.0,2018,2018-10-01 00:00:00
486,スイス,10,6594.0,2018,2018-10-01 00:00:00
498,米国,10,143977.0,2018,2018-10-01 00:00:00
485,オランダ,10,8195.0,2018,2018-10-01 00:00:00
484,スウェーデン,10,6041.0,2018,2018-10-01 00:00:00
483,スペイン,10,14090.0,2018,2018-10-01 00:00:00
459,総数,10,2640610.0,2018,2018-10-01 00:00:00
460,アジア計,10,2191009.0,2018,2018-10-01 00:00:00
461,韓国,10,571176.0,2018,2018-10-01 00:00:00
462,中国,10,715255.0,2018,2018-10-01 00:00:00
463,台湾,10,379633.0,2018,2018-10-01 00:00:00
464,香港,10,169473.0,2018,2018-10-01 00:00:00
465,タイ,10,117949.0,2018,2018-10-01 00:00:00
467,マレーシア,10,39139.0,2018,2018-10-01 00:00:00
468,インドネシア,10,28253.0,2018,2018-10-01 00:00:00
469,フィリピン,10,47316.0,2018,2018-10-01 00:00:00
470,ベトナム,10,39421.0,2018,2018-10-01 00:00:00
466,シンガポール,10,35123.0,2018,2018-10-01 00:00:00
472,マカオ,10,7732.0,2018,2018-10-01 00:00:00
473,イスラエル,10,3891.0,2018,2018-10-01 00:00:00
474,モンゴル,10,2354.0,2018,2018-10-01 00:00:00
475,トルコ,10,1871.0,2018,2018-10-01 00:00:00
476,その他アジア,10,18687.0,2018,2018-10-01 00:00:00
477,ヨーロッパ計,10,193044.0,2018,2018-10-01 00:00:00
478,英国,10,36850.0,2018,2018-10-01 00:00:00
479,フランス,10,34320.0,2018,2018-10-01 00:00:00
480,ドイツ,10,24864.0,2018,2018-10-01 00:00:00
481,イタリア,10,15064.0,2018,2018-10-01 00:00:00
471,インド,10,13736.0,2018,2018-10-01 00:00:00
482,ロシア,10,10778.0,2018,2018-10-01 00:00:00
546,その他ヨーロッパ,11,9613.0,2018,2018-11-01 00:00:00
545,アイルランド,11,1658.0,2018,2018-11-01 00:00:00
544,ポルトガル,11,2477.0,2018,2018-11-01 00:00:00
543,オーストリア,11,1923.0,2018,2018-11-01 00:00:00
538,ベルギー,11,2729.0,2018,2018-11-01 00:00:00
541,デンマーク,11,2121.0,2018,2018-11-01 00:00:00
540,ポーランド,11,2953.0,2018,2018-11-01 00:00:00
539,フィンランド,11,2091.0,2018,2018-11-01 00:00:00
547,アフリカ計,11,3399.0,2018,2018-11-01 00:00:00
542,ノルウェー,11,1553.0,2018,2018-11-01 00:00:00
549,米国,11,127006.0,2018,2018-11-01 00:00:00
560,無国籍・その他,11,57.0,2018,2018-11-01 00:00:00
551,メキシコ,11,5313.0,2018,2018-11-01 00:00:00
552,その他北アメリカ,11,1233.0,2018,2018-11-01 00:00:00
553,南アメリカ計,11,7112.0,2018,2018-11-01 00:00:00
554,ブラジル,11,3308.0,2018,2018-11-01 00:00:00
555,その他南アメリカ,11,3804.0,2018,2018-11-01 00:00:00
556,オセアニア計,11,45580.0,2018,2018-11-01 00:00:00
557,豪州,11,39840.0,2018,2018-11-01 00:00:00
558,ニュージーランド,11,5315.0,2018,2018-11-01 00:00:00
559,その他オセアニア,11,425.0,2018,2018-11-01 00:00:00
537,スイス,11,3552.0,2018,2018-11-01 00:00:00
550,カナダ,11,27638.0,2018,2018-11-01 00:00:00
536,オランダ,11,5809.0,2018,2018-11-01 00:00:00
548,北アメリカ計,11,161190.0,2018,2018-11-01 00:00:00
534,スペイン,11,8842.0,2018,2018-11-01 00:00:00
